 0.1064320841117376E-02  0.1252514702472680E-05
 0.1065573355819848E-02  0.1253987113427994E-05
 0.1066827342933276E-02  0.1255461251587191E-05
 0.1068082804184863E-02  0.1256937118971442E-05
 0.1069339741303835E-02  0.1258414717596711E-05
 0.1070598156021432E-02  0.1259894049488938E-05
 0.1071858050070920E-02  0.1261375116668427E-05
 0.1073119425187589E-02  0.1262857921166538E-05
 0.1074382283108755E-02  0.1264342465006610E-05
 0.1075646625573762E-02  0.1265828750226074E-05
 0.1076912454323988E-02  0.1267316778853474E-05
 0.1078179771102842E-02  0.1268806552929495E-05
 0.1079448577655771E-02  0.1270298074488316E-05
 0.1080718875730259E-02  0.1271791345574744E-05
 0.1081990667075834E-02  0.1273286368228162E-05
 0.1083263953444062E-02  0.1274783144497929E-05
 0.1084538736588560E-02  0.1276281676428201E-05
 0.1085815018264988E-02  0.1277781966073756E-05
 0.1087092800231062E-02  0.1279284015482220E-05
 0.1088372084246544E-02  0.1280787826712926E-05
 0.1089652872073257E-02  0.1282293401819569E-05
 0.1090935165475077E-02  0.1283800742866254E-05
 0.1092218966217943E-02  0.1285309851912098E-05
 0.1093504276069855E-02  0.1286820731020337E-05
 0.1094791096800876E-02  0.1288333382263099E-05
 0.1096079430183139E-02  0.1289847807704487E-05
 0.1097369277990843E-02  0.1291364009419881E-05
 0.1098660642000263E-02  0.1292881989480325E-05
 0.1099953523989743E-02  0.1294401749966619E-05
 0.1101247925739710E-02  0.1295923292952408E-05
 0.1102543849032662E-02  0.1297446620523914E-05
 0.1103841295653186E-02  0.1298971734761288E-05
 0.1105140267387948E-02  0.1300498637753569E-05
 0.1106440766025701E-02  0.1302027331586547E-05
 0.1107742793357288E-02  0.1303557818354683E-05
 0.1109046351175642E-02  0.1305090100147234E-05
 0.1110351441275790E-02  0.1306624179064518E-05
 0.1111658065454854E-02  0.1308160057200344E-05
 0.1112966225512055E-02  0.1309697736659151E-05
 0.1114275923248714E-02  0.1311237219541904E-05
 0.1115587160468256E-02  0.1312778507955858E-05
 0.1116899938976211E-02  0.1314321604006319E-05
 0.1118214260580218E-02  0.1315866509807046E-05
 0.1119530127090025E-02  0.1317413227467897E-05
 0.1120847540317493E-02  0.1318961759107402E-05
 0.1122166502076600E-02  0.1320512106840407E-05
 0.1123487014183440E-02  0.1322064272787395E-05
 0.1124809078456228E-02  0.1323618259073834E-05
 0.1126132696715302E-02  0.1325174067821509E-05
 0.1127457870783123E-02  0.1326731701160877E-05
 0.1128784602484284E-02  0.1328291161218709E-05
 0.1130112893645503E-02  0.1329852450131534E-05
 0.1131442746095634E-02  0.1331415570030242E-05
 0.1132774161665665E-02  0.1332980523055917E-05
 0.1134107142188721E-02  0.1334547311345738E-05
 0.1135441689500066E-02  0.1336115937044038E-05
 0.1136777805437110E-02  0.1337686402294071E-05
 0.1138115491839404E-02  0.1339258709245374E-05
 0.1139454750548650E-02  0.1340832860044234E-05
 0.1140795583408694E-02  0.1342408856847346E-05
 0.1142137992265541E-02  0.1343986701805551E-05
 0.1143481978967347E-02  0.1345566397079881E-05
 0.1144827545364427E-02  0.1347147944825945E-05
 0.1146174693309253E-02  0.1348731347210631E-05
 0.1147523424656463E-02  0.1350316606394536E-05
 0.1148873741262858E-02  0.1351903724548667E-05
 0.1150225644987407E-02  0.1353492703838827E-05
 0.1151579137691245E-02  0.1355083546442310E-05
 0.1152934221237688E-02  0.1356676254528387E-05
 0.1154290897492216E-02  0.1358270830279342E-05
 0.1155649168322495E-02  0.1359867275871384E-05
 0.1157009035598367E-02  0.1361465593490048E-05
 0.1158370501191857E-02  0.1363065785318050E-05
 0.1159733566977175E-02  0.1364667853541793E-05
 0.1161098234830717E-02  0.1366271800354833E-05
 0.1162464506631072E-02  0.1367877627946610E-05
 0.1163832384259018E-02  0.1369485338514149E-05
 0.1165201869597532E-02  0.1371094934252528E-05
 0.1166572964531785E-02  0.1372706417365494E-05
 0.1167945670949150E-02  0.1374319790051594E-05
 0.1169319990739202E-02  0.1375935054519998E-05
 0.1170695925793722E-02  0.1377552212974672E-05
 0.1172073478006697E-02  0.1379171267629339E-05
 0.1173452649274326E-02  0.1380792220693388E-05
 0.1174833441495019E-02  0.1382415074386613E-05
 0.1176215856569406E-02  0.1384039830921655E-05
 0.1177599896400328E-02  0.1385666492524596E-05
 0.1178985562892852E-02  0.1387295061413283E-05
 0.1180372857954265E-02  0.1388925539818351E-05
 0.1181761783494084E-02  0.1390557929963065E-05
 0.1183152341424047E-02  0.1392192234083269E-05
 0.1184544533658130E-02  0.1393828454407213E-05
 0.1185938362112537E-02  0.1395466593176594E-05
 0.1187333828705714E-02  0.1397106652623568E-05
 0.1188730935358337E-02  0.1398748634995686E-05
